date,ticker,sentiment_mean,n_articles,sentiment_label
2023-05-08,GOOGL,2.45625672808736e-05,3,neutral
2023-05-09,GOOGL,-0.17493458812746862,7,neutral
2023-05-10,GOOGL,0.3140407639337681,8,neutral
2023-05-11,GOOGL,0.12685687609073384,16,neutral
2023-05-12,GOOGL,0.10135717264147895,9,neutral
2023-05-13,GOOGL,0.35855942096750465,6,neutral
2023-05-14,GOOGL,0.0013002352411575803,5,neutral
2023-05-15,GOOGL,0.01815682627355953,10,neutral
2023-05-16,GOOGL,0.006341349222883049,7,neutral
2023-05-17,GOOGL,0.3319859719531451,3,neutral
2023-05-18,GOOGL,0.06926479427981652,14,neutral
2023-05-19,GOOGL,-5.3813564022675564e-05,2,neutral
2023-05-21,GOOGL,0.04956939934712636,15,neutral
2023-05-22,GOOGL,0.0003839809323835327,3,neutral
2023-05-23,GOOGL,0.013235255675681387,3,neutral
2023-05-24,GOOGL,0.11763717012048176,6,neutral
2023-05-25,GOOGL,0.3939367567484169,5,neutral
2023-05-26,GOOGL,-0.0004195702714213318,10,neutral
2023-05-27,GOOGL,-1.4942899377956565e-05,5,neutral
2023-05-28,GOOGL,-0.0004082238513553976,8,neutral
2023-05-29,GOOGL,-4.143349394780671e-05,1,neutral
2023-05-30,GOOGL,0.32752478499090404,3,neutral
2023-05-31,GOOGL,0.2685122922197678,4,neutral
2023-06-01,GOOGL,0.12480602634212445,8,neutral
2023-06-02,GOOGL,-0.18365263825805014,5,negative
2023-06-03,GOOGL,0.32503618220789576,6,neutral
2023-06-04,GOOGL,0.0015184016156126,1,neutral
2023-06-05,GOOGL,-0.08014197012802525,6,neutral
2023-06-06,GOOGL,0.42854812235841216,7,neutral
2023-06-07,GOOGL,0.12782514263866013,7,neutral
2023-06-08,GOOGL,-0.16598584974974528,6,neutral
2023-06-09,GOOGL,0.19902380243177048,5,neutral
2023-06-10,GOOGL,0.495159463367249,6,neutral
2023-06-11,GOOGL,0.39987060435980193,5,neutral
2023-06-12,GOOGL,0.3334749849283334,6,positive
2023-06-13,GOOGL,0.17267044451374183,17,neutral
2023-06-14,GOOGL,0.142813653926262,7,neutral
2023-06-15,GOOGL,0.08845158834714557,12,neutral
2023-06-16,GOOGL,0.49961389324223404,6,neutral
2023-06-17,GOOGL,0.0002183175650247058,7,neutral
2023-06-18,GOOGL,-0.14199032828819064,7,neutral
2023-06-19,GOOGL,-0.49972795927430974,2,negative
2023-06-20,GOOGL,0.1088820741558107,8,neutral
2023-06-21,GOOGL,0.008721369509316892,4,neutral
2023-06-22,GOOGL,-0.11638541618747568,7,neutral
2023-06-23,GOOGL,0.1383625683399942,5,neutral
2023-06-24,GOOGL,-0.3577259836788471,2,negative
2023-06-25,GOOGL,-2.3186584826362377e-05,1,neutral
2023-06-26,GOOGL,0.0056341476120727344,7,neutral
2023-06-27,GOOGL,-0.1877588298562027,9,neutral
2023-06-28,GOOGL,0.02574838869164373,3,negative
2023-06-29,GOOGL,-0.34074257681584186,8,neutral
2023-06-30,GOOGL,0.6664773345824103,3,positive
2023-07-01,GOOGL,-0.24996905262016614,4,neutral
2023-07-03,GOOGL,0.75357933679398,4,positive
2023-07-04,GOOGL,0.0001696567646973235,2,negative
2023-07-05,GOOGL,-0.15227972924450178,7,neutral
2023-07-06,GOOGL,-0.2500094746424324,4,neutral
2023-07-07,GOOGL,-3.653710886433493e-05,3,neutral
2023-07-08,GOOGL,0.14326258572452535,7,neutral
2023-07-10,GOOGL,-9.844041778706014e-05,1,neutral
2023-07-11,GOOGL,0.24911857375954585,4,neutral
2023-07-12,GOOGL,0.2460718850457866,4,neutral
2023-07-13,GOOGL,0.34278735460650794,7,neutral
2023-07-14,GOOGL,0.29407532805807013,11,neutral
2023-07-15,GOOGL,9.089590535644948e-06,6,neutral
2023-07-16,GOOGL,-1.6340479660925666e-05,2,neutral
2023-07-17,GOOGL,0.395373779327511,5,neutral
2023-07-18,GOOGL,0.2893514107703776,4,neutral
2023-07-19,GOOGL,-8.09881165224339e-05,2,neutral
2023-07-20,GOOGL,0.25489365718508494,14,neutral
2023-07-21,GOOGL,-0.1798204103340595,4,negative
2023-07-22,GOOGL,0.09602451002401527,14,neutral
2023-07-23,GOOGL,0.01855991195530092,13,neutral
2023-07-24,GOOGL,0.9999999960692554,1,positive
2023-07-25,GOOGL,0.08887951068659676,7,positive
2023-07-26,GOOGL,0.10819092907633224,13,neutral
2023-07-27,GOOGL,0.24593773809293396,12,neutral
2023-07-28,GOOGL,0.20004908372922586,10,neutral
2023-07-29,GOOGL,0.6917397894525327,7,positive
2023-07-30,GOOGL,0.3702165845313678,16,neutral
2023-07-31,GOOGL,0.9419275932914388,4,positive
2023-08-01,GOOGL,0.03570750031850303,4,neutral
2023-08-02,GOOGL,0.9934780828189104,1,positive
2023-08-04,GOOGL,-0.13208682358935012,10,neutral
2023-08-05,GOOGL,0.16667103896951532,6,neutral
2023-08-07,GOOGL,0.2516232562775258,1,neutral
2023-08-08,GOOGL,0.19582678679016685,5,neutral
2023-08-09,GOOGL,-0.013223303999254178,8,neutral
2023-08-10,GOOGL,0.036227209449867875,11,neutral
2023-08-11,GOOGL,-0.005329480797450933,5,neutral
2023-08-12,GOOGL,-0.199275217181561,5,neutral
2023-08-13,GOOGL,-0.4473453377431725,2,negative
2023-08-14,GOOGL,0.15367508395777646,13,neutral
2023-08-15,GOOGL,-0.40111420910723433,4,negative
2023-08-16,GOOGL,0.11028245470940745,9,neutral
2023-08-17,GOOGL,0.5999466532866731,5,positive
2023-08-18,GOOGL,-0.04726486731072805,7,neutral
2023-08-19,GOOGL,-0.0016561497907332,1,neutral
2023-08-20,GOOGL,-4.479239714783034e-05,1,neutral
2023-08-21,GOOGL,0.4999977866617777,2,neutral
2023-08-22,GOOGL,0.9999502773700896,1,positive
2023-08-23,GOOGL,0.18442941355224185,13,neutral
2023-08-24,GOOGL,-0.40308539505340457,8,neutral
2023-08-25,GOOGL,-0.06910117097833532,10,neutral
2023-08-26,GOOGL,-0.11139228634538086,5,neutral
2023-08-28,GOOGL,0.037082545909926996,15,neutral
2023-08-29,GOOGL,0.5497438881948808,9,positive
2023-08-30,GOOGL,0.16404464462468285,18,neutral
2023-08-31,GOOGL,0.19389314644164596,17,neutral
2023-09-01,GOOGL,-0.0054768519352819565,5,neutral
2023-09-02,GOOGL,0.0013342325554645765,4,neutral
2023-09-04,GOOGL,0.004174685886709962,3,neutral
2023-09-06,GOOGL,-0.0036423365579419395,13,neutral
2023-09-07,GOOGL,-0.06243433053597489,15,neutral
2023-09-08,GOOGL,0.33389600051200813,3,neutral
2023-09-09,GOOGL,2.30305145028827e-07,6,neutral
2023-09-10,GOOGL,0.24999589745648648,4,neutral
2023-09-11,GOOGL,0.028836966506737848,10,neutral
2023-09-12,GOOGL,-0.13945276456953287,14,neutral
2023-09-13,GOOGL,0.15730366477980479,10,neutral
2023-09-14,GOOGL,0.14314564100691868,7,neutral
2023-09-15,GOOGL,-0.00012313475871222104,10,neutral
2023-09-16,GOOGL,-0.0004194581262595027,2,neutral
2023-09-17,GOOGL,0.199814190225878,10,neutral
2023-09-18,GOOGL,-0.00020747181370949646,4,neutral
2023-09-19,GOOGL,-0.24994199331956682,4,neutral
2023-09-20,GOOGL,0.09330516898737312,6,neutral
2023-09-21,GOOGL,-0.12197607191095829,7,negative
2023-09-22,GOOGL,-0.0025020665353783222,4,neutral
2023-09-23,GOOGL,-0.3886367856175639,1,neutral
2023-09-24,GOOGL,-0.015354424836326994,3,neutral
2023-09-25,GOOGL,-0.00023917411181170888,2,neutral
2023-09-26,GOOGL,-0.13800113557779053,6,neutral
2023-09-27,GOOGL,-0.1560489738777591,6,neutral
2023-09-28,GOOGL,0.07803131143775253,6,neutral
2023-09-29,GOOGL,-0.0029684158716917967,5,neutral
2023-09-30,GOOGL,0.00399286031756675,2,neutral
2023-10-01,GOOGL,9.802463654294715e-05,3,neutral
2023-10-02,GOOGL,0.09882859557583079,11,neutral
2023-10-03,GOOGL,0.11091753834375742,9,neutral
2023-10-04,GOOGL,-0.24907938391447715,4,neutral
2023-10-05,GOOGL,-0.00012744440972197807,10,neutral
2023-10-06,GOOGL,0.10820284002385155,9,neutral
2023-10-07,GOOGL,-0.021485313643552245,4,neutral
2023-10-08,GOOGL,0.9999999936042604,1,positive
2023-10-10,GOOGL,0.5639050657832739,2,neutral
2023-10-11,GOOGL,0.3082095020624323,4,positive
2023-10-12,GOOGL,-0.2737079697800482,4,neutral
2023-10-13,GOOGL,0.24924048777864977,4,neutral
2023-10-14,GOOGL,0.9383264288771898,1,positive
2023-10-15,GOOGL,0.21534857873316327,4,neutral
2023-10-16,GOOGL,-0.025717429442011,1,neutral
2023-10-17,GOOGL,-0.35557868058504033,4,negative
2023-10-18,GOOGL,0.2046988893905563,5,neutral
2023-10-19,GOOGL,0.21420257712487178,9,neutral
2023-10-20,GOOGL,0.48585408508260247,2,neutral
2023-10-21,GOOGL,-0.6376799579462471,3,negative
2023-10-22,GOOGL,-0.10036999443141212,10,neutral
2023-10-23,GOOGL,-0.18425753290755864,8,neutral
2023-10-24,GOOGL,0.15834582815129558,13,neutral
2023-10-25,GOOGL,-0.25906479609730354,14,neutral
2023-10-26,GOOGL,0.0005744178063793237,10,neutral
2023-10-27,GOOGL,-0.0009083900747526741,10,neutral
2023-10-28,GOOGL,0.49641752884518553,2,neutral
2023-10-29,GOOGL,0.2940141936198291,5,neutral
2023-10-30,GOOGL,-0.1313776004618473,6,neutral
2023-10-31,GOOGL,-0.002867632652093227,3,neutral
2023-11-01,GOOGL,-0.0636768446059526,7,neutral
2023-11-02,GOOGL,0.10278406818286277,9,neutral
2023-11-03,GOOGL,-2.902663773340919e-06,1,neutral
2023-11-04,GOOGL,-1.2374906237511139e-05,2,neutral
2023-11-05,GOOGL,-0.0006098816938333087,2,neutral
2023-11-06,GOOGL,-0.057296107693026954,10,neutral
2023-11-07,GOOGL,0.26215136563904906,3,neutral
2023-11-08,GOOGL,0.18177901019634582,11,neutral
2023-11-09,GOOGL,0.23191918036657613,9,neutral
2023-11-10,GOOGL,-0.002111317968916107,11,neutral
2023-11-13,GOOGL,-0.05909763779587818,5,neutral
2023-11-14,GOOGL,0.13693403372113674,7,neutral
2023-11-15,GOOGL,0.2777075728509918,7,neutral
2023-11-16,GOOGL,1.3152387452949999e-05,2,neutral
2023-11-17,GOOGL,0.20456098710495021,9,neutral
2023-11-18,GOOGL,-0.031574627384760114,2,neutral
2023-11-19,GOOGL,0.1395138411899751,10,neutral
2023-11-20,GOOGL,0.0038317640769651683,4,neutral
2023-11-21,GOOGL,0.31924627460196575,3,neutral
2023-11-22,GOOGL,0.24996558336153107,4,neutral
2023-11-23,GOOGL,-0.4038371571805328,4,negative
2023-11-24,GOOGL,-0.0866691922359657,11,neutral
2023-11-25,GOOGL,0.17703699939410567,6,neutral
2023-11-26,GOOGL,-0.08670581703516689,4,neutral
2023-11-27,GOOGL,-0.6437177427928873,3,negative
2023-11-28,GOOGL,0.0880774157589978,18,neutral
2023-11-29,GOOGL,0.09987016374306988,10,neutral
2023-11-30,GOOGL,-0.1552997415881473,12,neutral
2023-12-01,GOOGL,0.2806706082730476,7,neutral
2023-12-02,GOOGL,0.3330829237984289,3,neutral
2023-12-03,GOOGL,0.16912733942048216,7,neutral
2023-12-04,GOOGL,0.26557863638305435,3,neutral
2023-12-05,GOOGL,-0.9966280145363272,1,negative
2023-12-06,GOOGL,0.14521306077281793,11,neutral
2023-12-07,GOOGL,0.23633964838136207,15,neutral
2023-12-08,GOOGL,0.26963354704027154,8,neutral
2023-12-09,GOOGL,0.3313436468508553,3,neutral
2023-12-11,GOOGL,-0.14183835520383778,6,neutral
2023-12-12,GOOGL,0.15314987887468212,17,neutral
2023-12-13,GOOGL,-0.057489581713269906,12,neutral
2023-12-14,GOOGL,0.45129256249173294,5,neutral
2023-12-15,GOOGL,0.6665742000533328,3,positive
2023-12-16,GOOGL,-0.1660794736310199,6,neutral
2023-12-17,GOOGL,0.06273009751405566,16,neutral
2023-12-18,GOOGL,0.4920871152685322,4,positive
2023-12-19,GOOGL,0.2856595223464896,7,neutral
2023-12-20,GOOGL,0.33463862079588486,6,positive
2023-12-21,GOOGL,0.05793501315802982,18,neutral
2023-12-22,GOOGL,0.00030432141383581417,2,neutral
2023-12-23,GOOGL,0.005907284718636972,18,neutral
2023-12-24,GOOGL,-0.9999915467756182,1,negative
2023-12-25,GOOGL,-0.012923451366418731,4,neutral
2023-12-26,GOOGL,-1.2332282769496791e-05,6,neutral
2023-12-27,GOOGL,-1.9713666247866968e-05,2,neutral
2023-12-28,GOOGL,0.32872138284862257,3,neutral
2023-12-29,GOOGL,-0.0007125129591145223,5,neutral
2023-12-30,GOOGL,0.1424212113604101,7,neutral
2024-01-02,GOOGL,0.4998466702640627,4,neutral
2024-01-03,GOOGL,-0.019110356623005975,8,negative
2024-01-04,GOOGL,-0.08852637338363534,10,neutral
2024-01-05,GOOGL,-0.03579366031999953,16,neutral
2024-01-06,GOOGL,-0.011741889668491537,8,neutral
2024-01-07,GOOGL,-3.5674397587115436e-05,2,neutral
2024-01-08,GOOGL,0.023807689427286522,7,neutral
2024-01-09,GOOGL,-0.3263292327316474,6,neutral
2024-01-10,GOOGL,-7.391960760799732e-06,4,neutral
2024-01-11,GOOGL,-0.0018283922639827958,8,neutral
2024-01-12,GOOGL,0.07671960388590879,13,neutral
2024-01-13,GOOGL,0.07995052113296314,13,neutral
2024-01-15,GOOGL,0.002030057248703,1,neutral
2024-01-16,GOOGL,0.32227263821922264,3,neutral
2024-01-17,GOOGL,0.18815972317683463,10,neutral
2024-01-18,GOOGL,-0.043979281285255814,13,neutral
2024-01-19,GOOGL,-0.022612250309218016,3,neutral
2024-01-20,GOOGL,0.000552356154003,2,neutral
2024-01-21,GOOGL,0.16524425570483456,5,neutral
2024-01-22,GOOGL,0.16642817319757344,6,neutral
2024-01-23,GOOGL,0.42387535026567774,5,positive
2024-01-24,GOOGL,-0.08132657755777467,2,negative
2024-01-25,GOOGL,-0.2526070174233155,4,neutral
2024-01-26,GOOGL,0.1445632157135768,7,neutral
2024-01-27,GOOGL,0.4769568551500925,2,neutral
2024-01-28,GOOGL,-0.999362462956924,1,negative
2024-01-29,GOOGL,-0.6246588649142998,3,negative
2024-01-30,GOOGL,0.17426939264107508,11,neutral
2024-01-31,GOOGL,-0.051381353074705205,17,neutral
2024-02-01,GOOGL,0.0007824032917331085,4,neutral
2024-02-02,GOOGL,0.0001851643273577436,3,neutral
2024-02-03,GOOGL,-0.10424222575684274,8,neutral
2024-02-04,GOOGL,0.49656936718859873,2,neutral
2024-02-05,GOOGL,0.1665533969408178,6,neutral
2024-02-06,GOOGL,-0.0047314746771006996,2,neutral
2024-02-07,GOOGL,-0.20090639066383745,5,neutral
2024-02-08,GOOGL,0.17131047630808846,6,neutral
2024-02-09,GOOGL,0.3333116267006074,3,neutral
2024-02-11,GOOGL,-0.17647978138120374,2,neutral
2024-02-12,GOOGL,0.19998959842602632,5,neutral
2024-02-13,GOOGL,-0.0768912993758164,8,negative
2024-02-14,GOOGL,0.003992637452877658,6,neutral
2024-02-15,GOOGL,0.05585269815235681,15,neutral
2024-02-16,GOOGL,0.258488404407087,7,neutral
2024-02-17,GOOGL,-0.0001255194415534,1,neutral
2024-02-18,GOOGL,-0.33358129314639956,3,neutral
2024-02-19,GOOGL,-0.30303455605656876,3,neutral
2024-02-20,GOOGL,-0.24111725515860066,8,neutral
2024-02-21,GOOGL,0.13427721563588715,14,neutral
2024-02-22,GOOGL,-0.23068263159095434,14,neutral
2024-02-23,GOOGL,-0.23274512505423672,2,negative
2024-02-24,GOOGL,-0.0006121444894233,1,neutral
2024-02-26,GOOGL,-0.06289589586633895,10,neutral
2024-02-27,GOOGL,-0.08940933292280796,6,neutral
2024-02-28,GOOGL,-0.16949985232026896,12,neutral
2024-02-29,GOOGL,-0.06906920418398955,7,neutral
2024-03-01,GOOGL,-0.19372824596307092,11,neutral
2024-03-02,GOOGL,0.27228051908668266,6,neutral
2024-03-03,GOOGL,0.13272900154850403,15,neutral
2024-03-04,GOOGL,-0.10327875657340256,8,neutral
2024-03-05,GOOGL,0.25359814556867377,8,neutral
2024-03-06,GOOGL,-0.2933455605810498,3,neutral
2024-03-07,GOOGL,-3.905866264138543e-05,3,neutral
2024-03-08,GOOGL,0.22724114644401444,15,neutral
2024-03-09,GOOGL,0.019427225561768267,13,neutral
2024-03-10,GOOGL,0.0012878522729928442,7,neutral
2024-03-11,GOOGL,-3.6431543257720023e-06,4,neutral
2024-03-13,GOOGL,-0.015430797703087437,13,neutral
2024-03-14,GOOGL,0.16572621723122835,8,neutral
2024-03-15,GOOGL,-0.0009980557593038829,11,neutral
2024-03-16,GOOGL,0.0548350098993436,12,neutral
2024-03-17,GOOGL,0.0009797413736887237,16,neutral
2024-03-18,GOOGL,0.06292852639121271,8,neutral
2024-03-19,GOOGL,-0.012024520078675474,4,neutral
2024-03-20,GOOGL,0.08171665790878684,12,neutral
2024-03-21,GOOGL,0.1668406054713305,6,neutral
2024-03-22,GOOGL,0.25528318043568526,5,neutral
2024-03-24,GOOGL,0.4999683609500352,2,neutral
2024-03-25,GOOGL,0.3319290023322736,3,neutral
2024-03-26,GOOGL,0.49842078612107343,2,neutral
2024-03-27,GOOGL,0.15630314460647693,5,neutral
2024-03-28,GOOGL,0.3332916714348358,3,neutral
2024-03-29,GOOGL,6.670885943075384e-05,3,neutral
2024-03-30,GOOGL,0.1703482694503965,11,neutral
2024-04-01,GOOGL,0.5014965631631866,2,neutral
2024-04-02,GOOGL,-0.50070883996338,2,negative
2024-04-03,GOOGL,0.08952393796653262,3,negative
2024-04-04,GOOGL,-0.2857510051595275,7,neutral
2024-04-05,GOOGL,-7.501674891584648e-05,4,neutral
2024-04-06,GOOGL,-3.1114893602079974e-05,1,neutral
2024-04-07,GOOGL,-0.9840744019020348,1,negative
2024-04-08,GOOGL,9.638790345434243e-06,3,neutral
2024-04-09,GOOGL,0.014984546984708526,7,neutral
2024-04-10,GOOGL,0.24975837436110376,4,positive
2024-04-11,GOOGL,-0.09992459031532991,6,neutral
2024-04-12,GOOGL,-0.27228399945846604,4,neutral
2024-04-13,GOOGL,0.18766895108900222,14,neutral
2024-04-14,GOOGL,0.397459678454652,2,neutral
2024-04-16,GOOGL,0.0018130307833838326,12,neutral
2024-04-17,GOOGL,0.13936325032057087,4,neutral
2024-04-18,GOOGL,-0.18078291217394898,14,negative
2024-04-19,GOOGL,0.22759852925024893,8,neutral
2024-04-20,GOOGL,-0.00021297009463218508,3,neutral
2024-04-21,GOOGL,0.9998702205988366,2,positive
2024-04-22,GOOGL,0.5278338584435994,6,neutral
2024-04-23,GOOGL,-0.49985174427168033,2,negative
2024-04-24,GOOGL,0.1457322210368813,12,neutral
2024-04-25,GOOGL,0.2506103217727866,8,neutral
2024-04-26,GOOGL,0.42871165724624355,17,neutral
2024-04-27,GOOGL,0.1641387327246172,18,neutral
2024-04-28,GOOGL,0.7568698438172277,5,positive
2024-04-29,GOOGL,0.45232598681287234,11,neutral
2024-04-30,GOOGL,0.38188322392482377,14,positive
2024-05-01,GOOGL,-0.2424206355905956,6,neutral
2024-05-03,GOOGL,0.9883574278902358,2,positive
2024-05-04,GOOGL,0.0006295446467845611,3,neutral
2024-05-06,GOOGL,0.0004603356937877415,2,neutral
2024-05-07,GOOGL,-0.7340427386669273,4,negative
2024-05-08,GOOGL,0.42717458534995484,3,neutral
2024-05-09,GOOGL,0.22430041023359149,8,neutral
2024-05-10,GOOGL,0.24204196663761954,3,neutral
2024-05-12,GOOGL,1.7963410148998567e-06,3,neutral
2024-05-13,GOOGL,-0.5773663299278269,2,negative
2024-05-14,GOOGL,-0.09241710141916118,11,neutral
2024-05-15,GOOGL,-0.0007087575586613791,7,neutral
2024-05-16,GOOGL,0.1616762370291567,13,neutral
2024-05-17,GOOGL,0.21862711538372367,11,neutral
2024-05-18,GOOGL,0.2453456724685689,9,neutral
2024-05-19,GOOGL,0.17392580463185958,15,neutral
2024-05-20,GOOGL,0.49991587280689487,2,neutral
2024-05-22,GOOGL,-0.0052604942580955615,5,neutral
2024-05-23,GOOGL,0.3601421338788157,5,neutral
2024-05-24,GOOGL,0.0038243254336976003,2,neutral
2024-05-25,GOOGL,0.09943054418298516,10,neutral
2024-05-26,GOOGL,0.06483755965394096,15,neutral
2024-05-27,GOOGL,0.2475980706577729,4,neutral
2024-05-28,GOOGL,0.21167782552705888,15,neutral
2024-05-29,GOOGL,0.15799985570367092,9,neutral
2024-05-30,GOOGL,0.014594876630904035,24,neutral
2024-05-31,GOOGL,-0.6666133118067136,3,negative
2024-06-01,GOOGL,0.2994605140541079,11,neutral
2024-06-02,GOOGL,-5.741614194221257e-06,5,neutral
2024-06-03,GOOGL,0.0032759830721431557,4,neutral
2024-06-04,GOOGL,0.999765816349365,2,positive
2024-06-05,GOOGL,-0.12470276475694674,8,neutral
2024-06-06,GOOGL,-0.03544358800770434,6,neutral
2024-06-07,GOOGL,0.16665922947707182,6,neutral
2024-06-08,GOOGL,0.04812119052400989,11,neutral
2024-06-09,GOOGL,0.00012695552327101478,7,neutral
2024-06-10,GOOGL,0.13798364477716954,12,neutral
2024-06-11,GOOGL,-0.03060947305786496,6,neutral
2024-06-12,GOOGL,0.03147497671266564,10,neutral
2024-06-13,GOOGL,0.06537848714250914,16,neutral
2024-06-14,GOOGL,9.14833304933962e-06,4,neutral
2024-06-15,GOOGL,-0.03029264081269143,17,neutral
2024-06-16,GOOGL,0.31673690613481253,5,neutral
2024-06-17,GOOGL,0.33255241962683374,6,neutral
2024-06-18,GOOGL,-0.010686964871853883,6,neutral
2024-06-19,GOOGL,-9.42475736742665e-06,10,neutral
2024-06-20,GOOGL,-0.04725735498168623,9,neutral
2024-06-21,GOOGL,0.24668006823098662,4,neutral
2024-06-22,GOOGL,0.1456975034931612,14,neutral
2024-06-23,GOOGL,0.42804031039040275,7,neutral
2024-06-24,GOOGL,0.1475211487918824,19,neutral
2024-06-25,GOOGL,0.026360320412171196,3,neutral
2024-06-26,GOOGL,0.45948421433555003,6,neutral
2024-06-27,GOOGL,-5.398233449227519e-05,1,neutral
2024-06-28,GOOGL,0.4986676231250069,4,neutral
2024-06-30,GOOGL,0.9999998012633142,1,positive
2024-07-01,GOOGL,-0.17807062238370575,5,neutral
2024-07-02,GOOGL,0.12424399655370169,5,neutral
2024-07-03,GOOGL,0.10149986364888393,11,neutral
2024-07-04,GOOGL,-0.3888946181704611,4,negative
2024-07-05,GOOGL,0.1093470698688179,1,neutral
2024-07-07,GOOGL,0.06776141647369133,6,neutral
2024-07-08,GOOGL,0.43864006618154855,3,neutral
2024-07-09,GOOGL,0.9358614772359601,2,positive
2024-07-10,GOOGL,0.2081585334434711,6,neutral
2024-07-11,GOOGL,0.2804822495871692,6,positive
2024-07-12,GOOGL,0.752627067456816,4,positive
2024-07-14,GOOGL,0.20110519634949925,5,neutral
2024-07-15,GOOGL,0.2430558406966676,7,neutral
2024-07-17,GOOGL,0.12103650589289058,18,neutral
2024-07-18,GOOGL,0.03177904189793537,12,neutral
2024-07-19,GOOGL,-0.11408439152245771,7,neutral
2024-07-20,GOOGL,0.33836729564586493,6,neutral
2024-07-21,GOOGL,0.24951604487722182,4,neutral
2024-07-22,GOOGL,0.9999999100878246,3,positive
2024-07-23,GOOGL,0.45076703168954985,12,neutral
2024-07-24,GOOGL,0.26581566631119635,18,neutral
2024-07-25,GOOGL,0.05123829630478215,16,neutral
2024-07-26,GOOGL,0.19121127330376453,19,neutral
2024-07-27,GOOGL,0.28333894908785556,13,neutral
2024-07-28,GOOGL,0.3332869169467803,3,neutral
2024-07-29,GOOGL,0.4995522939177022,2,neutral
2024-07-30,GOOGL,0.5752518830519572,3,positive
2024-07-31,GOOGL,-1.1394323038871333e-05,3,neutral
2024-08-01,GOOGL,0.2562624828647683,8,neutral
2024-08-02,GOOGL,0.27385010110322827,7,neutral
2024-08-03,GOOGL,0.49999497786090535,2,neutral
2024-08-04,GOOGL,0.4867760459395445,4,neutral
2024-08-05,GOOGL,8.077310695853157e-07,2,negative
2024-08-06,GOOGL,-0.35393648713215947,3,neutral
2024-08-07,GOOGL,-0.0014535123150494539,5,neutral
2024-08-08,GOOGL,-1.195115839891514e-05,1,neutral
2024-08-09,GOOGL,0.2866538551692718,7,neutral
2024-08-10,GOOGL,0.24916320943323933,8,neutral
2024-08-11,GOOGL,0.22181616254805547,9,neutral
2024-08-12,GOOGL,-0.0977876239827185,7,neutral
2024-08-13,GOOGL,0.1299160497459663,7,neutral
2024-08-14,GOOGL,-0.08491059525666067,12,neutral
2024-08-15,GOOGL,0.11099525587889902,10,neutral
2024-08-16,GOOGL,-0.017010459069624062,2,neutral
2024-08-17,GOOGL,-0.17619645831866393,6,neutral
2024-08-18,GOOGL,4.030018769183424e-05,2,neutral
2024-08-19,GOOGL,0.0006129874477664843,2,neutral
2024-08-20,GOOGL,0.38069709743423347,5,neutral
2024-08-21,GOOGL,0.018808414669251712,2,neutral
2024-08-22,GOOGL,0.4538603100599925,4,neutral
2024-08-23,GOOGL,-2.2145869538192642e-05,4,neutral
2024-08-24,GOOGL,0.14299455589887447,7,neutral
2024-08-25,GOOGL,0.08334068991594941,14,neutral
2024-08-26,GOOGL,0.1999808470028377,5,neutral
2024-08-27,GOOGL,0.10835994037514259,6,neutral
2024-08-28,GOOGL,0.028464206965026828,36,neutral
2024-08-29,GOOGL,-0.0637645318161881,14,neutral
2024-08-30,GOOGL,-0.016937769055436033,3,neutral
2024-09-01,GOOGL,0.11898203241072736,6,neutral
2024-09-02,GOOGL,-0.33072201591214245,6,negative
2024-09-03,GOOGL,-1.2585683312730614e-05,6,neutral
2024-09-04,GOOGL,0.14096869349490426,9,neutral
2024-09-05,GOOGL,-3.744588305210073e-06,1,neutral
2024-09-06,GOOGL,-0.4180777268874901,7,neutral
2024-09-07,GOOGL,0.0642187300076813,8,neutral
2024-09-08,GOOGL,0.31411549001480543,6,neutral
2024-09-09,GOOGL,0.17648412874458827,5,neutral
2024-09-10,GOOGL,0.12974208768019935,7,neutral
2024-09-11,GOOGL,-0.32925597637354365,2,negative
2024-09-12,GOOGL,0.16078243910206266,9,neutral
2024-09-13,GOOGL,0.05769951481201477,6,neutral
2024-09-14,GOOGL,-0.6986111154639048,3,negative
2024-09-15,GOOGL,0.00024734682429539064,4,neutral
2024-09-16,GOOGL,0.0002511823366451885,3,neutral
2024-09-17,GOOGL,0.28427251750963584,7,neutral
2024-09-18,GOOGL,0.2499422519400635,12,neutral
2024-09-19,GOOGL,0.20008339546459145,10,neutral
2024-09-20,GOOGL,0.50527659047517,4,neutral
2024-09-21,GOOGL,0.04524040378170599,22,neutral
2024-09-22,GOOGL,-0.0998297077554767,10,neutral
2024-09-23,GOOGL,0.22992435485940949,9,neutral
2024-09-24,GOOGL,0.3728473724129711,8,neutral
2024-09-25,GOOGL,0.07582360096824606,13,neutral
2024-09-26,GOOGL,0.2018660499557477,5,neutral
2024-09-27,GOOGL,0.7825840996991588,5,positive
2024-09-28,GOOGL,0.4998878233379643,2,neutral
2024-09-29,GOOGL,0.9999900834244712,1,positive
2024-09-30,GOOGL,0.10206951865661804,7,neutral
2024-10-01,GOOGL,0.06947932018381886,8,neutral
2024-10-02,GOOGL,-0.18181389491193492,11,neutral
2024-10-03,GOOGL,0.14384368408850015,14,neutral
2024-10-04,GOOGL,0.003485398324584689,6,neutral
2024-10-05,GOOGL,-0.2478459482041444,4,neutral
2024-10-06,GOOGL,-0.8218357355799526,1,negative
2024-10-07,GOOGL,-0.6509575842029278,4,negative
2024-10-08,GOOGL,0.2005761736697064,10,neutral
