date,ticker,w_BL_GRU
2025-05-07,JPM,0.19528647425810838
2025-05-07,META,0.0
2025-05-07,MSFT,0.47034621857366177
2025-05-07,NVDA,0.0
2025-05-07,TSLA,0.0
2025-05-07,V,0.16299222907620628
2025-05-08,AAPL,0.029543256171392775
2025-05-08,AMZN,0.0
2025-05-08,GOOGL,0.11734088910530649
2025-05-08,JNJ,0.0
2025-05-08,JPM,0.2274813547732136
2025-05-08,META,0.0
2025-05-08,MSFT,0.510499802291387
2025-05-08,NVDA,0.0
2025-05-08,TSLA,0.0
2025-05-08,V,0.11513469765870007
2025-05-09,AAPL,0.0
2025-05-09,AMZN,0.02615485326781343
2025-05-09,GOOGL,0.0
2025-05-09,JNJ,0.0
2025-05-09,JPM,0.38010961376986707
2025-05-09,META,0.0
2025-05-09,MSFT,0.45249058058477887
2025-05-09,NVDA,0.0
2025-05-09,TSLA,0.0
2025-05-09,V,0.1412449523775407
2025-05-12,AAPL,0.0
2025-05-12,AMZN,0.11819695036812648
2025-05-12,GOOGL,0.0
2025-05-12,JNJ,0.0605779142901541
2025-05-12,JPM,0.2709260339114068
2025-05-12,META,0.0
2025-05-12,MSFT,0.300184660879495
2025-05-12,NVDA,0.0
2025-05-12,TSLA,0.0
2025-05-12,V,0.2501144405508175
2025-05-13,AAPL,0.06464230800306582
2025-05-13,AMZN,0.2899208384235661
2025-05-13,GOOGL,0.0
2025-05-13,JNJ,0.01067732372158647
2025-05-13,JPM,0.15296926008276404
2025-05-13,META,0.0
2025-05-13,MSFT,0.24346923362228076
2025-05-13,NVDA,0.010271343074582658
2025-05-13,TSLA,8.310605066943145e-05
2025-05-13,V,0.22796658702148473
2025-05-14,AAPL,0.14537947255672568
2025-05-14,AMZN,0.23728567784716958
2025-05-14,GOOGL,0.0
2025-05-14,JNJ,0.19056288345814565
2025-05-14,JPM,0.06898575193035233
2025-05-14,META,0.0
2025-05-14,MSFT,0.127590769440883
2025-05-14,NVDA,0.029533678217210556
2025-05-14,TSLA,0.0015414444559504884
2025-05-14,V,0.1991203220935628
2025-05-15,AAPL,0.1590894888342544
2025-05-15,AMZN,0.19245813982042026
2025-05-15,GOOGL,0.0
2025-05-15,JNJ,0.16565592964004452
2025-05-15,JPM,0.07369515947454842
2025-05-15,META,0.0
2025-05-15,MSFT,0.08817049685387975
2025-05-15,NVDA,0.02880038365815618
2025-05-15,TSLA,0.0006763324959307088
2025-05-15,V,0.29145406922276584
2025-05-16,AAPL,0.1812274661539082
2025-05-16,AMZN,0.17313543260775063
2025-05-16,GOOGL,0.0
2025-05-16,JNJ,0.07142136018921497
2025-05-16,JPM,0.1536891376270287
2025-05-16,META,0.0
2025-05-16,MSFT,0.06831282491962509
2025-05-16,NVDA,0.02516776682088669
2025-05-16,TSLA,0.005522321450388491
2025-05-16,V,0.3215236902311973
2025-05-19,AAPL,0.151983259844022
2025-05-19,AMZN,0.11267226249776156
2025-05-19,GOOGL,0.011234567184677361
2025-05-19,JNJ,0.05175607351125514
2025-05-19,JPM,0.1550308273814375
2025-05-19,META,0.0
2025-05-19,MSFT,0.08367268490697548
2025-05-19,NVDA,0.02003360552489288
2025-05-19,TSLA,0.00309371227529849
2025-05-19,V,0.41052300687367954
2025-05-20,AAPL,0.13910389873913614
2025-05-20,AMZN,0.06192361656670868
2025-05-20,GOOGL,0.07338322372012847
2025-05-20,JNJ,0.0
2025-05-20,JPM,0.1956872486450277
2025-05-20,META,0.0
2025-05-20,MSFT,0.14938511029490414
2025-05-20,NVDA,0.0
2025-05-20,TSLA,0.002580523976560758
2025-05-20,V,0.37793637805753405
2025-05-21,AAPL,0.1043781562504713
2025-05-21,AMZN,0.0
2025-05-21,GOOGL,0.1280617660103293
2025-05-21,JNJ,0.0
2025-05-21,JPM,0.17038993123835858
2025-05-21,META,0.0
2025-05-21,MSFT,0.16707520484959973
2025-05-21,NVDA,0.0
2025-05-21,TSLA,0.0
2025-05-21,V,0.430094941651241
2025-05-22,AAPL,0.06665845888796075
2025-05-22,AMZN,0.0
2025-05-22,GOOGL,0.061985830273578416
2025-05-22,JNJ,0.035390939658239126
2025-05-22,JPM,0.13162883896310718
2025-05-22,META,0.0
2025-05-22,MSFT,0.2341118485744122
2025-05-22,NVDA,0.003537505446335665
2025-05-22,TSLA,0.0
2025-05-22,V,0.4666865781963666
2025-05-23,AAPL,0.05050723210539026
2025-05-23,AMZN,0.0
2025-05-23,GOOGL,0.11265119451909195
2025-05-23,JNJ,0.02519993256179053
2025-05-23,JPM,0.09621292387477134
2025-05-23,META,0.0
2025-05-23,MSFT,0.24744096984898076
2025-05-23,NVDA,0.0
2025-05-23,TSLA,0.0
2025-05-23,V,0.4679877470899751
2025-05-27,AAPL,0.05763546494915265
2025-05-27,AMZN,0.0
2025-05-27,GOOGL,0.11737153645739266
2025-05-27,JNJ,0.022149791963455255
2025-05-27,JPM,0.0849701218983154
2025-05-27,META,0.0
2025-05-27,MSFT,0.3561236795862212
2025-05-27,NVDA,0.0
2025-05-27,TSLA,0.0
2025-05-27,V,0.36174940514546283
2025-05-28,AAPL,0.15583979760954217
2025-05-28,AMZN,0.11382190864954146
2025-05-28,GOOGL,0.16337846094067413
2025-05-28,JNJ,0.1384330792220371
2025-05-28,JPM,0.0717628580720509
2025-05-28,META,0.0
2025-05-28,MSFT,0.14686941380540497
2025-05-28,NVDA,0.0
2025-05-28,TSLA,0.0
2025-05-28,V,0.20989448170074923
2025-05-29,AAPL,0.045662938134692604
2025-05-29,AMZN,0.15364987144678588
2025-05-29,GOOGL,0.14300075013482746
2025-05-29,JNJ,0.13978559100422086
2025-05-29,JPM,0.10722907430880577
2025-05-29,META,0.0
2025-05-29,MSFT,0.3893137055434232
2025-05-29,NVDA,0.0
2025-05-29,TSLA,0.0
2025-05-29,V,0.02135806942724436
2025-05-30,AAPL,0.08611234483726897
2025-05-30,AMZN,0.2048027978535409
2025-05-30,GOOGL,0.13617586892431727
2025-05-30,JNJ,0.05203142162961487
2025-05-30,JPM,0.14045093675591439
2025-05-30,META,0.0
2025-05-30,MSFT,0.3804266299993437
2025-05-30,NVDA,0.0
2025-05-30,TSLA,0.0
2025-05-30,V,0.0
2025-06-02,AAPL,0.15840770590215789
2025-06-02,AMZN,0.19014776995487218
2025-06-02,GOOGL,0.09472750643704926
2025-06-02,JNJ,0.0
2025-06-02,JPM,0.09312592250224443
2025-06-02,META,0.0
2025-06-02,MSFT,0.30854528280104376
2025-06-02,NVDA,0.0007031249066350823
2025-06-02,TSLA,0.0
2025-06-02,V,0.15434268749599733
2025-06-03,AAPL,0.20161555400562362
2025-06-03,AMZN,0.18490705456001746
2025-06-03,GOOGL,0.09499793007867471
2025-06-03,JNJ,0.0
2025-06-03,JPM,0.1125756226844653
2025-06-03,META,0.0
2025-06-03,MSFT,0.22655386492169954
2025-06-03,NVDA,0.0
2025-06-03,TSLA,0.0
2025-06-03,V,0.17934997374951928
2025-06-04,AAPL,0.23673321227181496
2025-06-04,AMZN,0.1590078859826383
2025-06-04,GOOGL,0.0829456764833993
2025-06-04,JNJ,0.027852437335678347
2025-06-04,JPM,0.09309063586569909
2025-06-04,META,0.0
2025-06-04,MSFT,0.2351938541344028
2025-06-04,NVDA,0.0
2025-06-04,TSLA,0.0
2025-06-04,V,0.1651762979263673
2025-06-05,AAPL,0.22816610187259442
2025-06-05,AMZN,0.1486536522502741
2025-06-05,GOOGL,0.051650315823079086
2025-06-05,JNJ,0.051052955345850345
2025-06-05,JPM,0.07720435352126404
2025-06-05,META,0.0
2025-06-05,MSFT,0.24884431476015334
2025-06-05,NVDA,0.0
2025-06-05,TSLA,0.0
2025-06-05,V,0.19442830642678466
2025-06-06,AAPL,0.22487276498523115
2025-06-06,AMZN,0.13226082177057036
2025-06-06,GOOGL,0.04150402890908631
2025-06-06,JNJ,0.07122709184346876
2025-06-06,JPM,0.07025506337690865
2025-06-06,META,0.0
2025-06-06,MSFT,0.19695619290376848
2025-06-06,NVDA,0.007126994566307431
2025-06-06,TSLA,0.014462121953331238
2025-06-06,V,0.2413349196913275
2025-06-09,AAPL,0.22762150300421172
2025-06-09,AMZN,0.17959831232637882
2025-06-09,GOOGL,0.030884217024113047
2025-06-09,JNJ,0.01849718495228026
2025-06-09,JPM,0.04018073944743134
2025-06-09,META,0.0
2025-06-09,MSFT,0.2564794108552132
2025-06-09,NVDA,0.005245778391071718
2025-06-09,TSLA,0.039883018194173545
2025-06-09,V,0.2016098358051263
2025-06-10,AAPL,0.16792442631631138
2025-06-10,AMZN,0.17130446207878827
2025-06-10,GOOGL,0.039989910947991196
2025-06-10,JNJ,0.0
2025-06-10,JPM,0.09438220161378369
2025-06-10,META,0.0
2025-06-10,MSFT,0.24444550478408691
2025-06-10,NVDA,0.006051187429650816
2025-06-10,TSLA,0.0011723742167486628
2025-06-10,V,0.2747299326126393
2025-06-11,AAPL,0.13172790959133437
2025-06-11,AMZN,0.1652983176549022
2025-06-11,GOOGL,0.08190629271989017
2025-06-11,JNJ,0.0
2025-06-11,JPM,0.1217896403127141
2025-06-11,META,0.0
2025-06-11,MSFT,0.2980000919967826
2025-06-11,NVDA,0.0047179616671555145
2025-06-11,TSLA,0.0
2025-06-11,V,0.1965597860572211
2025-06-12,AAPL,0.12547043742115163
2025-06-12,AMZN,0.1390526418853045
2025-06-12,GOOGL,0.11568092235023217
2025-06-12,JNJ,0.0
2025-06-12,JPM,0.1666867879487185
2025-06-12,META,0.0
2025-06-12,MSFT,0.28538105021243343
2025-06-12,NVDA,0.004067245531691159
2025-06-12,TSLA,0.0
2025-06-12,V,0.16366091465046856
2025-06-13,AAPL,0.10640460267873517
2025-06-13,AMZN,0.12990910282976081
2025-06-13,GOOGL,0.1287391303467232
2025-06-13,JNJ,0.0
2025-06-13,JPM,0.17435789409747235
2025-06-13,META,0.0
2025-06-13,MSFT,0.23823832348172758
2025-06-13,NVDA,0.0009548950254744074
2025-06-13,TSLA,0.0
2025-06-13,V,0.2213960515401064
2025-06-16,AAPL,0.06945209078027587
2025-06-16,AMZN,0.08140010135188748
2025-06-16,GOOGL,0.10183821132241788
2025-06-16,JNJ,0.0
2025-06-16,JPM,0.1742538335789634
2025-06-16,META,0.0
2025-06-16,MSFT,0.3228106427273621
2025-06-16,NVDA,0.0
2025-06-16,TSLA,0.0
2025-06-16,V,0.2502451202390933
2025-06-17,AAPL,0.06311475864392145
2025-06-17,AMZN,0.09344891060022542
2025-06-17,GOOGL,0.1101639970174313
2025-06-17,JNJ,0.0
2025-06-17,JPM,0.13679100743452746
2025-06-17,META,0.0
2025-06-17,MSFT,0.3525384713781809
2025-06-17,NVDA,0.0
2025-06-17,TSLA,0.0
2025-06-17,V,0.24394285492571333
2025-06-18,AAPL,0.046477718264177334
2025-06-18,AMZN,0.08019816923809771
2025-06-18,GOOGL,0.08956935687904484
2025-06-18,JNJ,0.06915762906528525
2025-06-18,JPM,0.16860715286817807
2025-06-18,META,0.0
2025-06-18,MSFT,0.3745181331146659
2025-06-18,NVDA,0.0
2025-06-18,TSLA,0.0
2025-06-18,V,0.17147184057055087
2025-06-20,AAPL,0.06726094941732556
2025-06-20,AMZN,0.10496957922610353
2025-06-20,GOOGL,0.10777582000300091
2025-06-20,JNJ,0.08213053324750046
2025-06-20,JPM,0.19928456980478318
2025-06-20,META,0.0
2025-06-20,MSFT,0.3556122431422585
2025-06-20,NVDA,0.0
2025-06-20,TSLA,0.0051163379749702064
2025-06-20,V,0.07784996718405772
2025-06-23,AAPL,0.08912674097724506
2025-06-23,AMZN,0.10243325517191343
2025-06-23,GOOGL,0.14150541296937527
2025-06-23,JNJ,0.013226512444962838
2025-06-23,JPM,0.24411343152049159
2025-06-23,META,0.0
2025-06-23,MSFT,0.3011774235058077
2025-06-23,NVDA,0.0
2025-06-23,TSLA,0.0
2025-06-23,V,0.10841722341020413
2025-06-24,AAPL,0.1616428917252272
2025-06-24,AMZN,0.13838295162247685
2025-06-24,GOOGL,0.14423192979693783
2025-06-24,JNJ,0.005558152532503564
2025-06-24,JPM,0.2714672253469342
2025-06-24,META,0.0
2025-06-24,MSFT,0.22870854185052678
2025-06-24,NVDA,0.0
2025-06-24,TSLA,0.0
2025-06-24,V,0.05000830712539362
2025-06-25,AAPL,0.182228110010577
2025-06-25,AMZN,0.14318350086554604
2025-06-25,GOOGL,0.10150519059083488
2025-06-25,JNJ,0.0
2025-06-25,JPM,0.2753136197400814
2025-06-25,META,0.0
2025-06-25,MSFT,0.29776957879296057
2025-06-25,NVDA,0.0
2025-06-25,TSLA,0.0
2025-06-25,V,0.0
2025-06-26,AAPL,0.181711667166378
2025-06-26,AMZN,0.12448337900462894
2025-06-26,GOOGL,0.04933485313959818
2025-06-26,JNJ,0.012534651070458428
2025-06-26,JPM,0.24672198745879373
2025-06-26,META,0.0
2025-06-26,MSFT,0.3208536510807663
2025-06-26,NVDA,0.004874206061040024
2025-06-26,TSLA,0.0
2025-06-26,V,0.05948560501833642
2025-06-27,AAPL,0.17645070935916726
2025-06-27,AMZN,0.15130393688960334
2025-06-27,GOOGL,0.06436892385469939
2025-06-27,JNJ,0.010091484643656145
2025-06-27,JPM,0.20587718714897213
2025-06-27,META,0.0
2025-06-27,MSFT,0.30006724255704037
2025-06-27,NVDA,0.014505990106607398
2025-06-27,TSLA,0.0
2025-06-27,V,0.07733452544025395
2025-06-30,AAPL,0.17083595850873792
2025-06-30,AMZN,0.1682700964483481
2025-06-30,GOOGL,0.08389015920968891
2025-06-30,JNJ,0.0
2025-06-30,JPM,0.20155107933427993
2025-06-30,META,0.0
2025-06-30,MSFT,0.29829157050594673
2025-06-30,NVDA,0.019602983799587647
2025-06-30,TSLA,0.0
2025-06-30,V,0.05755815219341072
2025-07-01,AAPL,0.16598170707311233
2025-07-01,AMZN,0.17978356931483963
2025-07-01,GOOGL,0.11236634875535026
2025-07-01,JNJ,0.0010809762488334267
2025-07-01,JPM,0.21520217542060463
2025-07-01,META,0.0
2025-07-01,MSFT,0.2782196787386653
2025-07-01,NVDA,0.01645069469374255
2025-07-01,TSLA,0.0
2025-07-01,V,0.03091484975485189
2025-07-02,AAPL,0.14592024934542033
2025-07-02,AMZN,0.145614804422547
2025-07-02,GOOGL,0.09959399916565741
2025-07-02,JNJ,0.0
2025-07-02,JPM,0.21368701576108026
2025-07-02,META,0.0
2025-07-02,MSFT,0.2987188767721902
2025-07-02,NVDA,0.007940814579014048
2025-07-02,TSLA,0.0
2025-07-02,V,0.08852423995409082
2025-07-03,AAPL,0.15535381813413035
2025-07-03,AMZN,0.14020113389821748
2025-07-03,GOOGL,0.1017533327693724
2025-07-03,JNJ,0.0
2025-07-03,JPM,0.1922456270403381
2025-07-03,META,0.0
2025-07-03,MSFT,0.3007339988889887
2025-07-03,NVDA,0.002294311493713089
2025-07-03,TSLA,0.0
2025-07-03,V,0.1074177777752398
2025-07-07,AAPL,0.19919942400676444
2025-07-07,AMZN,0.16945050624371438
2025-07-07,GOOGL,0.13885049301467994
2025-07-07,JNJ,0.06554384349331434
2025-07-07,JPM,0.08209007396756288
2025-07-07,META,0.0
2025-07-07,MSFT,0.19072248213392146
2025-07-07,NVDA,0.02218232976876524
2025-07-07,TSLA,0.0
2025-07-07,V,0.13196084737127733
2025-07-08,AAPL,0.16416262612618307
2025-07-08,AMZN,0.1500618612818416
2025-07-08,GOOGL,0.1074285131574928
2025-07-08,JNJ,0.011752594684954416
2025-07-08,JPM,0.10137600201136315
2025-07-08,META,0.0
2025-07-08,MSFT,0.301913532100828
2025-07-08,NVDA,0.01178317186310065
2025-07-08,TSLA,0.0
2025-07-08,V,0.15152169877423627
2025-07-09,AAPL,0.171307967473949
2025-07-09,AMZN,0.15853936174470956
2025-07-09,GOOGL,0.11438366765248864
2025-07-09,JNJ,0.0
2025-07-09,JPM,0.0802556277835561
2025-07-09,META,0.0
2025-07-09,MSFT,0.2731313784963836
2025-07-09,NVDA,0.017131540047955873
2025-07-09,TSLA,0.0
2025-07-09,V,0.18525045680095734
2025-07-10,AAPL,0.19394272048107877
2025-07-10,AMZN,0.1787154217078538
2025-07-10,GOOGL,0.11300207681605894
2025-07-10,JNJ,0.0
2025-07-10,JPM,0.06057234808145146
2025-07-10,META,0.0
2025-07-10,MSFT,0.202311263144283
2025-07-10,NVDA,0.036913623299405396
2025-07-10,TSLA,0.0
2025-07-10,V,0.21454254646986862
2025-07-11,AAPL,0.15600572637777377
2025-07-11,AMZN,0.13526318606948998
2025-07-11,GOOGL,0.09478191850381996
2025-07-11,JNJ,0.0
2025-07-11,JPM,0.05722224915529085
2025-07-11,META,0.0
2025-07-11,MSFT,0.23677791038597693
2025-07-11,NVDA,0.03569076207224564
2025-07-11,TSLA,0.0
2025-07-11,V,0.2842582474354027
2025-07-14,AAPL,0.13085134128861217
2025-07-14,AMZN,0.12694284099708608
2025-07-14,GOOGL,0.05645510864849166
2025-07-14,JNJ,0.0
2025-07-14,JPM,0.00732919546725347
2025-07-14,META,0.0
2025-07-14,MSFT,0.25332240248153093
2025-07-14,NVDA,0.035620317642153974
2025-07-14,TSLA,0.0024722843581514663
2025-07-14,V,0.3870065091167203
2025-07-15,AAPL,0.11554038396366909
2025-07-15,AMZN,0.15668868026218363
2025-07-15,GOOGL,0.10326923432794721
2025-07-15,JNJ,0.0
2025-07-15,JPM,0.009141662813168618
2025-07-15,META,0.0
2025-07-15,MSFT,0.27858280339515473
2025-07-15,NVDA,0.030883973172744338
2025-07-15,TSLA,0.00325897209320574
2025-07-15,V,0.30263428997192665
2025-07-16,AAPL,0.09728282610895896
2025-07-16,AMZN,0.1373992608331607
2025-07-16,GOOGL,0.1026801688114202
2025-07-16,JNJ,0.02537993379607569
2025-07-16,JPM,0.04378805626158122
2025-07-16,META,0.0
2025-07-16,MSFT,0.310966795293415
2025-07-16,NVDA,0.02648352047387255
2025-07-16,TSLA,0.003956067635920214
2025-07-16,V,0.25206337078559543
2025-07-17,AAPL,0.11794350835150809
2025-07-17,AMZN,0.1160893891571381
2025-07-17,GOOGL,0.10453257809004479
2025-07-17,JNJ,0.0
2025-07-17,JPM,0.10988694996834279
2025-07-17,META,0.0
2025-07-17,MSFT,0.34453621730711237
2025-07-17,NVDA,0.00834517809436277
2025-07-17,TSLA,0.00042417629321221597
2025-07-17,V,0.1982420027382788
2025-07-18,AAPL,0.1764432651839474
2025-07-18,AMZN,0.1450553626762553
2025-07-18,GOOGL,0.1488061434505634
2025-07-18,JNJ,0.10492033419294358
2025-07-18,JPM,0.1410790999083876
2025-07-18,META,0.0
2025-07-18,MSFT,0.22905057330744685
2025-07-18,NVDA,0.02851383695803008
2025-07-18,TSLA,0.009504772964715202
2025-07-18,V,0.01662661135771051
2025-07-21,AAPL,0.16543402240330168
2025-07-21,AMZN,0.12073628839395963
2025-07-21,GOOGL,0.13297548551241575
2025-07-21,JNJ,0.09190179349487115
2025-07-21,JPM,0.12514043097686903
2025-07-21,META,0.0
2025-07-21,MSFT,0.2839384664070932
2025-07-21,NVDA,0.022723070169781662
2025-07-21,TSLA,0.0
2025-07-21,V,0.057150442641707926
2025-07-22,AAPL,0.13088125452147745
2025-07-22,AMZN,0.1498011905189356
2025-07-22,GOOGL,0.14417393518266866
2025-07-22,JNJ,0.12052770664229077
2025-07-22,JPM,0.025682167497513272
2025-07-22,META,0.0
2025-07-22,MSFT,0.3609040609117832
2025-07-22,NVDA,0.013246095961101621
2025-07-22,TSLA,0.007874766260053014
2025-07-22,V,0.04690882250417653
2025-07-23,AAPL,0.12189622276758481
2025-07-23,AMZN,0.13229958676406808
2025-07-23,GOOGL,0.11641981738448709
2025-07-23,JNJ,0.09283724493406208
2025-07-23,JPM,0.05990224103782983
2025-07-23,META,0.0
2025-07-23,MSFT,0.37651567449699885
2025-07-23,NVDA,0.011571188150586722
2025-07-23,TSLA,0.007275428185314126
2025-07-23,V,0.08128259627906838
2025-07-24,AAPL,0.13760839867110608
2025-07-24,AMZN,0.15586043055841983
2025-07-24,GOOGL,0.14260370800992578
2025-07-24,JNJ,0.06776495018241609
2025-07-24,JPM,0.012064045191292307
2025-07-24,META,0.0
2025-07-24,MSFT,0.325853548183727
2025-07-24,NVDA,0.011327937644465514
2025-07-24,TSLA,0.0017423634458365962
2025-07-24,V,0.1451746181128108
2025-07-25,AAPL,0.17061059036345752
2025-07-25,AMZN,0.16895970808257568
2025-07-25,GOOGL,0.17753559485342368
2025-07-25,JNJ,0.15233546457563493
2025-07-25,JPM,0.0
2025-07-25,META,0.0
2025-07-25,MSFT,0.2787476718684323
2025-07-25,NVDA,0.021875128559383943
2025-07-25,TSLA,0.008371005703371863
2025-07-25,V,0.02156483599371999
2025-07-28,AAPL,0.1330044764914457
2025-07-28,AMZN,0.17633182959043253
2025-07-28,GOOGL,0.16189009597810605
2025-07-28,JNJ,0.10996301489401344
2025-07-28,JPM,0.0
2025-07-28,META,0.0
2025-07-28,MSFT,0.24345881028020383
2025-07-28,NVDA,0.011988057309740232
2025-07-28,TSLA,0.014380634947538584
2025-07-28,V,0.14898308050851955
2025-07-29,AAPL,0.11548837753977964
2025-07-29,AMZN,0.17702780561013554
2025-07-29,GOOGL,0.13717167772955413
2025-07-29,JNJ,0.04061634308835787
2025-07-29,JPM,0.0
2025-07-29,META,0.0
2025-07-29,MSFT,0.35120636666684496
2025-07-29,NVDA,0.010025368435534844
2025-07-29,TSLA,0.0
2025-07-29,V,0.1684640609297929
2025-07-30,AAPL,0.11701132817082102
2025-07-30,AMZN,0.1443467547078357
2025-07-30,GOOGL,0.13550339870351136
2025-07-30,JNJ,0.0
2025-07-30,JPM,0.04123921237475542
2025-07-30,META,0.0
2025-07-30,MSFT,0.39768733367591397
2025-07-30,NVDA,0.0062554624920180026
2025-07-30,TSLA,0.0
2025-07-30,V,0.15795650987514442
2025-07-31,AAPL,0.13024721133875036
2025-07-31,AMZN,0.12497463866325408
2025-07-31,GOOGL,0.12314151656287832
2025-07-31,JNJ,0.012293484512701498
2025-07-31,JPM,0.05239353810109694
2025-07-31,META,0.0
2025-07-31,MSFT,0.34056773288453507
2025-07-31,NVDA,0.01871075437801088
2025-07-31,TSLA,0.0
2025-07-31,V,0.19767112355877267
2025-08-01,AAPL,0.19035840759646996
2025-08-01,AMZN,0.22469277462233128
2025-08-01,GOOGL,0.15716694308830284
2025-08-01,JNJ,0.0
2025-08-01,JPM,0.049158413289812464
2025-08-01,META,0.0
2025-08-01,MSFT,0.08673949238318727
2025-08-01,NVDA,0.05178011589765943
2025-08-01,TSLA,0.0
2025-08-01,V,0.2401038531222368
2025-08-04,AAPL,0.15282753588475662
2025-08-04,AMZN,0.15948612578891827
2025-08-04,GOOGL,0.06634920827602687
2025-08-04,JNJ,0.0
2025-08-04,JPM,0.10134287196876969
2025-08-04,META,0.0
2025-08-04,MSFT,0.27139080023089474
2025-08-04,NVDA,0.028460392824884512
2025-08-04,TSLA,0.0
2025-08-04,V,0.22014306502574926
2025-08-05,AAPL,0.16721486833865257
2025-08-05,AMZN,0.2048363114468385
2025-08-05,GOOGL,0.10093236688471013
2025-08-05,JNJ,0.0
2025-08-05,JPM,0.10353471764109795
2025-08-05,META,0.0
2025-08-05,MSFT,0.24451993767183222
2025-08-05,NVDA,0.03421424559282713
2025-08-05,TSLA,0.0
2025-08-05,V,0.1447475524240415
2025-08-06,AAPL,0.10685643299123453
2025-08-06,AMZN,0.15330081523541877
2025-08-06,GOOGL,0.09175618206864851
2025-08-06,JNJ,0.015222215644266648
2025-08-06,JPM,0.10022438113221674
2025-08-06,META,0.0
2025-08-06,MSFT,0.4149442885076279
2025-08-06,NVDA,0.028118942985399856
2025-08-06,TSLA,0.0
2025-08-06,V,0.08957674143518693
2025-08-07,AAPL,0.10332771185237023
2025-08-07,AMZN,0.108160724809017
2025-08-07,GOOGL,0.1254950083516921
2025-08-07,JNJ,0.0575166273829393
2025-08-07,JPM,0.0969681937489036
2025-08-07,META,0.0
2025-08-07,MSFT,0.4687734761204171
2025-08-07,NVDA,0.039758257734660817
2025-08-07,TSLA,0.0
2025-08-07,V,0.0
2025-08-08,AAPL,0.19441242725003566
2025-08-08,AMZN,0.11223671246628344
2025-08-08,GOOGL,0.13578952978471392
2025-08-08,JNJ,0.05600399416757058
2025-08-08,JPM,0.08040387300804026
2025-08-08,META,0.0
2025-08-08,MSFT,0.37797652644280005
2025-08-08,NVDA,0.04038452797167048
2025-08-08,TSLA,0.0027924089088855546
2025-08-08,V,0.0
2025-08-11,AAPL,0.27081457253941194
2025-08-11,AMZN,0.12658804962762388
2025-08-11,GOOGL,0.13461628069993872
2025-08-11,JNJ,0.05986332067196444
2025-08-11,JPM,0.06155679932448355
2025-08-11,META,0.0
2025-08-11,MSFT,0.3095235419620162
2025-08-11,NVDA,0.03703743517456122
2025-08-11,TSLA,0.0
2025-08-11,V,0.0
2025-08-12,AAPL,0.3182312627680026
2025-08-12,AMZN,0.1507649743111893
2025-08-12,GOOGL,0.15928476948091375
2025-08-12,JNJ,0.05045980150056289
2025-08-12,JPM,0.05413187621700667
2025-08-12,META,0.0
2025-08-12,MSFT,0.22783847052932035
2025-08-12,NVDA,0.03714361378050189
2025-08-12,TSLA,0.002145231412502528
2025-08-12,V,0.0
2025-08-13,AAPL,0.321071174679005
2025-08-13,AMZN,0.1898797710018569
2025-08-13,GOOGL,0.18038716086076367
2025-08-13,JNJ,0.0395684664752053
2025-08-13,JPM,0.05797411948740578
2025-08-13,META,0.0
2025-08-13,MSFT,0.15792387606514222
2025-08-13,NVDA,0.040987991186422074
2025-08-13,TSLA,0.012207440244199098
2025-08-13,V,0.0
2025-08-14,AAPL,0.2666412000590874
2025-08-14,AMZN,0.18923137333725235
2025-08-14,GOOGL,0.17293416690456198
2025-08-14,JNJ,0.022368150245913307
2025-08-14,JPM,0.08475111717506162
2025-08-14,META,0.0
2025-08-14,MSFT,0.22795236371195635
2025-08-14,NVDA,0.030111336875643192
2025-08-14,TSLA,0.006010291690523761
2025-08-14,V,0.0
2025-08-15,AAPL,0.2914118830202119
2025-08-15,AMZN,0.2153512140006677
2025-08-15,GOOGL,0.15798975861012973
2025-08-15,JNJ,0.0
2025-08-15,JPM,0.06577138788343319
2025-08-15,META,0.0
2025-08-15,MSFT,0.1983079836879883
2025-08-15,NVDA,0.019320539592498576
2025-08-15,TSLA,0.006897950685516983
2025-08-15,V,0.044949282519553525
2025-08-18,AAPL,0.2487874020110126
2025-08-18,AMZN,0.19508146229445267
2025-08-18,GOOGL,0.14014373668565075
2025-08-18,JNJ,0.0
2025-08-18,JPM,0.0848461646922194
2025-08-18,META,0.0
2025-08-18,MSFT,0.18282681819415655
2025-08-18,NVDA,0.015376413461344296
2025-08-18,TSLA,0.0
2025-08-18,V,0.13293800266116362
2025-08-19,AAPL,0.19378496564138611
2025-08-19,AMZN,0.18034804375462818
2025-08-19,GOOGL,0.13586670970604883
2025-08-19,JNJ,0.0
2025-08-19,JPM,0.07291532299393623
2025-08-19,META,0.0
2025-08-19,MSFT,0.24074977559819108
2025-08-19,NVDA,0.015581206228014807
2025-08-19,TSLA,0.0
2025-08-19,V,0.1607539760777949
2025-08-20,AAPL,0.1643171559168465
2025-08-20,AMZN,0.15359297782402132
2025-08-20,GOOGL,0.11781851077243187
2025-08-20,JNJ,0.0
2025-08-20,JPM,0.06155622751286381
2025-08-20,META,0.0
2025-08-20,MSFT,0.3252828428319466
2025-08-20,NVDA,0.010968245087870272
2025-08-20,TSLA,0.0
2025-08-20,V,0.16646404005401969
2025-08-21,AAPL,0.14014581938077952
2025-08-21,AMZN,0.17275020098450894
2025-08-21,GOOGL,0.13132251822994156
2025-08-21,JNJ,0.024551212200335345
2025-08-21,JPM,0.05755100236579907
2025-08-21,META,0.0
2025-08-21,MSFT,0.33377347279544306
